"Date_Time","Date","Time","min_dec","Day_Type","festivo","FasciaAEEG","Total_Power","DIMAT","Refrigeration_unit2","Data_centre","Bar_Ambrogio","Canteen","Rectory","Print_shop","Allocated","Not_allocated","Week_Day","Month","Month_Day","Year","Year_Day","Hour","Minute"
2018-05-13 17:15:00,"2018-05-13","17:15:00",17.25,7,"S","F23",142,4.4,2.4,38.4,5.6,19.2,8,0.4,78.4,63.6,"Dom","Mag",13,"2018",13,17,15
2018-05-13 17:30:00,"2018-05-13","17:30:00",17.5,7,"S","F23",140,4,2.4,36.8,4.8,20,7.6,0.4,76,64,"Dom","Mag",13,"2018",13,17,30
2018-05-13 17:45:00,"2018-05-13","17:45:00",17.75,7,"S","F23",147.2,4,2.4,37.6,4.8,20,8.4,0.4,77.6,69.6,"Dom","Mag",13,"2018",13,17,45
2018-05-13 18:00:00,"2018-05-13","18:00:00",18,7,"S","F23",142.8,4,2.4,36.8,5.6,18.8,8,0.4,76,66.8,"Dom","Mag",13,"2018",13,18,0
2018-05-13 18:15:00,"2018-05-13","18:15:00",18.25,7,"S","F23",137.2,4,2,37.2,4.4,17.6,8,0.4,73.6,63.6,"Dom","Mag",13,"2018",13,18,15
2018-05-13 18:30:00,"2018-05-13","18:30:00",18.5,7,"S","F23",140.4,4.4,2.8,36.4,6,16.8,8,0.4,74.8,65.6,"Dom","Mag",13,"2018",13,18,30
2018-05-13 18:45:00,"2018-05-13","18:45:00",18.75,7,"S","F23",138.4,4,2.4,36.4,4.4,20.8,8,0,76,62.4,"Dom","Mag",13,"2018",13,18,45
2018-05-13 19:00:00,"2018-05-13","19:00:00",19,7,"S","F23",134,4,2,36,4.8,20.8,7.6,0.4,75.6,58.4,"Dom","Mag",13,"2018",13,19,0
2018-05-13 19:15:00,"2018-05-13","19:15:00",19.25,7,"S","F23",141.6,4,2.4,38,5.2,18,8,0.4,76,65.6,"Dom","Mag",13,"2018",13,19,15
2018-05-13 19:30:00,"2018-05-13","19:30:00",19.5,7,"S","F23",140.4,4.4,2.4,35.2,4.8,20,7.6,0.4,74.8,65.6,"Dom","Mag",13,"2018",13,19,30
2018-05-13 19:45:00,"2018-05-13","19:45:00",19.75,7,"S","F23",132.4,4,2.4,36.4,5.2,16.8,7.6,0.4,72.8,59.6,"Dom","Mag",13,"2018",13,19,45
2018-05-13 20:00:00,"2018-05-13","20:00:00",20,7,"S","F23",132.8,4,2.4,38.4,4.8,18.4,8.4,0.4,76.8,56,"Dom","Mag",13,"2018",13,20,0
2018-05-13 20:15:00,"2018-05-13","20:15:00",20.25,7,"S","F23",130.8,4,2.4,35.6,4.4,20.4,8.4,0.4,75.6,55.2,"Dom","Mag",13,"2018",13,20,15
2018-05-13 20:30:00,"2018-05-13","20:30:00",20.5,7,"S","F23",139.2,4.4,2.4,36.4,5.6,19.2,7.6,0,75.6,63.6,"Dom","Mag",13,"2018",13,20,30
2018-05-13 20:45:00,"2018-05-13","20:45:00",20.75,7,"S","F23",144.4,4,2.4,38.4,5.2,16.8,8,0.4,75.2,69.2,"Dom","Mag",13,"2018",13,20,45
2018-05-13 21:00:00,"2018-05-13","21:00:00",21,7,"S","F23",142,4,2.4,35.2,4.4,16.4,8,0.4,70.8,71.2,"Dom","Mag",13,"2018",13,21,0
2018-05-13 21:15:00,"2018-05-13","21:15:00",21.25,7,"S","F23",149.6,4,2.4,36.4,4.8,18,8.4,0.4,74.4,75.2,"Dom","Mag",13,"2018",13,21,15
2018-05-13 21:30:00,"2018-05-13","21:30:00",21.5,7,"S","F23",152.4,4.4,2.4,38,5.6,20.8,8.8,0.4,80.4,72,"Dom","Mag",13,"2018",13,21,30
2018-05-13 21:45:00,"2018-05-13","21:45:00",21.75,7,"S","F23",150,4,2.4,36,5.6,18.8,8.8,0.4,76,74,"Dom","Mag",13,"2018",13,21,45
2018-05-13 22:00:00,"2018-05-13","22:00:00",22,7,"S","F23",150.4,4,2.4,36.4,4.4,17.6,8.8,0.4,74,76.4,"Dom","Mag",13,"2018",13,22,0
2018-05-13 22:15:00,"2018-05-13","22:15:00",22.25,7,"S","F23",150,4,2.4,37.2,5.2,20,8.8,0.4,78,72,"Dom","Mag",13,"2018",13,22,15
2018-05-13 22:30:00,"2018-05-13","22:30:00",22.5,7,"S","F23",145.6,4,2.4,36.8,4.4,17.2,8.8,0,73.6,72,"Dom","Mag",13,"2018",13,22,30
2018-05-13 22:45:00,"2018-05-13","22:45:00",22.75,7,"S","F23",149.2,4,2.4,36.4,5.6,19.2,9.2,0.4,77.2,72,"Dom","Mag",13,"2018",13,22,45
2018-05-13 23:00:00,"2018-05-13","23:00:00",23,7,"S","F23",151.2,4.4,2.4,37.2,5.2,18.8,8.8,0.4,77.2,74,"Dom","Mag",13,"2018",13,23,0
2018-05-13 23:15:00,"2018-05-13","23:15:00",23.25,7,"S","F23",145.6,4,2.4,37.2,4.8,17.6,8.8,0.4,75.2,70.4,"Dom","Mag",13,"2018",13,23,15
2018-05-13 23:30:00,"2018-05-13","23:30:00",23.5,7,"S","F23",143.6,4,2.4,36.8,5.2,18.8,8.4,0.4,76,67.6,"Dom","Mag",13,"2018",13,23,30
2018-05-13 23:45:00,"2018-05-13","23:45:00",23.75,7,"S","F23",141.6,4,2.4,36.4,5.6,15.6,9.2,0.4,73.6,68,"Dom","Mag",13,"2018",13,23,45
